Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
230,0,24.79,35.915,24.89,33.23,24.39,35.9666666666667,23.89,35.70000000000001,21.1666666666667,44.826666666666696,24.042857142857095,1.0,23.89,33.072,23.76,38.66,21.6,39.09,22.4166666666667,752.5,43.0,4.8333333333333295,40.0,9.01666666666667
230,0,25.5,36.933333333333294,25.89,31.123333333333296,25.29,36.09,24.5,35.43333333333331,22.29,44.1266666666667,26.3625,1.0,23.712857142857104,33.7385714285714,24.89,37.12,22.3185714285714,38.2514285714286,23.2,751.1,39.0,3.0,40.0,8.5
230,0,24.39,41.933333333333294,28.4,34.1666666666667,26.29,38.308333333333294,24.5,39.29,22.8266666666667,74.1666666666667,24.438571428571397,1.0,23.89,42.2857142857143,24.5,45.35,22.926666666666698,45.09,19.016666666666698,752.1,58.8333333333333,1.16666666666667,40.0,10.6833333333333
230,0,24.926666666666698,39.933333333333294,27.6666666666667,33.0,26.29,37.7,25.0,38.59,23.1333333333333,42.6266666666667,25.7514285714286,1.0,24.0,37.1266666666667,23.79,41.42,23.571428571428598,41.0514285714286,22.1,752.833333333333,46.6666666666667,2.3333333333333295,40.0,10.0666666666667
230,20,24.73,48.1566666666667,26.524285714285696,43.437142857142895,27.8266666666667,45.1266666666667,25.1142857142857,45.538571428571395,24.0,49.6266666666667,18.3566666666667,33.7266666666667,24.76,41.6266666666667,25.6,46.8725,24.225714285714304,46.59,15.3,747.0,83.3333333333333,2.66666666666667,33.66666666666669,12.5
230,0,26.033333333333296,45.8233333333333,27.7,38.9666666666667,28.35,41.12,25.7514285714286,43.47142857142861,24.2,48.9333333333333,24.0666666666667,1.0,25.26,40.5,25.14,46.878,24.452857142857095,45.554285714285705,21.283333333333296,747.9166666666669,57.0,4.8333333333333295,28.8333333333333,12.35
230,0,23.566666666666695,38.23,21.6,39.6528571428571,25.356,39.796,23.89,35.9666666666667,23.463333333333296,68.5966666666667,9.1,42.5933333333333,23.39,32.1633333333333,25.56,40.134,22.6,35.612,9.05,761.15,90.8333333333333,1.8333333333333297,27.0,7.68333333333333
230,0,23.469,50.841,25.1,44.006666666666696,26.030333333333296,44.4466666666667,23.8623529411765,46.6470588235294,22.6147058823529,50.9295588235294,23.4411764705882,1.0,23.287142857142896,43.5715,23.38,50.3,23.02,46.952,19.7,755.45,64.5,7.0,40.0,12.75
230,0,24.6,45.795,24.29,43.4333333333333,25.79,41.95,24.2,45.4,23.39,48.3385714285714,17.0633333333333,3.09,23.79,38.59,24.323333333333295,47.1566666666667,23.1,43.56,14.8666666666667,757.65,69.8333333333333,7.0,40.0,9.43333333333333
230,0,24.76,47.9266666666667,26.7,40.018,28.463333333333296,43.36,24.5,44.7,22.7,52.7,24.56,1.0,23.89,43.2,23.79,48.7,23.1,46.326666666666696,20.366666666666696,756.1,64.6666666666667,1.0,51.3333333333333,13.466666666666699
230,0,25.5,47.133333333333304,26.6,41.0,28.2,41.7966666666667,24.6,45.79,22.856666666666698,53.26,25.9966666666667,1.0,23.89,43.4,23.823333333333295,49.326666666666696,23.1,46.53,21.85,755.85,59.1666666666667,1.8333333333333297,22.3333333333333,13.5
220,0,20.1,45.6933333333333,19.2,43.9,20.0,44.79,20.0,43.845,18.0,49.4,6.656666666666671,84.3966666666667,17.926666666666698,40.03,18.55,47.545,17.1,45.0,7.16666666666667,743.5,80.3333333333333,7.0,32.0,4.03333333333333
220,10,19.1666666666667,43.53,19.033333333333296,40.79,21.6333333333333,47.6233333333333,18.89,42.29,17.2,53.1266666666667,2.9666666666666694,95.59,17.39,38.1266666666667,18.1,45.09,16.89,46.0,2.6,748.75,92.5,4.5,40.0,1.5
220,0,21.23,40.03,20.39,39.7,20.6333333333333,42.23,19.26,42.76,18.89,50.59,0.833333333333333,95.19,18.6,42.2,19.76,49.4333333333333,17.89,47.4,1.06666666666667,762.4333333333329,96.0,3.0,63.0,0.466666666666667
220,0,18.033333333333296,36.53,16.79,37.4,18.23,37.26,16.79,36.53,16.8257142857143,59.70428571428571,0.35,95.9,16.5,31.939444444444398,19.00625,41.22125,15.89,39.9,-0.8166666666666669,760.6,83.8333333333333,2.8333333333333295,61.0,-3.2333333333333294
220,10,20.463333333333296,37.56,19.7,36.79,20.46,42.93,17.463333333333303,38.26,18.6,39.808333333333294,-1.32333333333333,94.99333333333327,16.775,29.588888888888892,19.7,39.4994444444444,15.89,37.8,0.75,764.65,83.5,3.5,62.0,-1.7
220,20,17.2,43.4,16.2,43.7,17.6,41.6266666666667,15.3,43.0,15.4877777777778,49.1633333333333,5.8333333333333295,99.9,15.69,38.59,16.5,46.4,15.1,42.933333333333294,5.6,768.2,99.6666666666667,3.6666666666666705,24.3333333333333,5.56666666666667
220,10,16.79,45.1633333333333,16.1,45.29,17.29,42.76,15.1,44.9633333333333,15.37,50.72,6.66,99.9,15.5,41.045,17.845555555555602,48.983888888888906,15.0,44.8,5.5,770.533333333333,97.3333333333333,2.66666666666667,51.66666666666669,5.133333333333329
220,10,17.6,43.1933333333333,16.89,42.8175,18.5,43.7,15.6,46.29,15.345,51.1816666666667,6.0,99.9,15.685,40.1083333333333,18.2,53.525,15.5,48.826666666666696,6.0833333333333295,767.366666666667,95.5,7.0,63.6666666666667,5.41666666666667
220,40,20.76,45.4333333333333,20.3266666666667,43.93,21.29,49.93,18.533333333333296,47.0,16.1161111111111,68.8183333333333,8.3,99.9,15.720555555555599,43.8755555555556,19.245,52.35,15.69,48.4,7.56666666666667,767.7,98.3333333333333,4.0,42.3333333333333,7.3
220,0,20.0,46.2233333333333,19.5,45.1633333333333,19.89,45.2,16.5,48.06,18.5833333333333,86.25055555555558,6.656666666666671,99.9,16.8122222222222,43.4616666666667,18.85111111111109,54.0305555555556,16.39,48.4333333333333,6.73333333333333,752.6666666666669,88.3333333333333,8.16666666666667,24.166666666666693,4.98333333333333
220,10,21.73,40.59,20.963333333333296,39.79,21.89,44.326666666666696,20.066666666666695,42.863333333333294,17.6833333333333,51.1572222222222,7.866666666666669,99.9,17.1,41.9,19.8177777777778,49.725,16.79,46.09,7.133333333333329,752.466666666667,95.0,6.0,48.66666666666669,6.43333333333333
220,20,22.926666666666698,46.6666666666667,22.1666666666667,44.1566666666667,21.963333333333296,46.6633333333333,19.89,51.09,21.01111111111109,89.7633333333333,11.3,99.9,19.1,49.3977777777778,21.705,52.976111111111095,17.1,50.8633333333333,11.55,753.766666666667,94.5,7.8333333333333295,55.66666666666669,10.6666666666667
220,10,23.2,45.86,22.73,43.1,24.1666666666667,47.53,19.426666666666698,49.0266666666667,21.245,46.8861111111111,12.0,73.18999999999998,18.89,44.29,19.834444444444397,50.24,17.7,49.29,11.466666666666699,759.7999999999998,77.3333333333333,8.66666666666667,32.0,7.599999999999999
220,10,23.5,45.4633333333333,22.89,42.4,25.033333333333296,45.9333333333333,19.79,50.29,21.5,46.72,11.69,80.0,18.89,44.755,19.775,50.5,17.760000000000005,49.4,11.1333333333333,759.983333333333,83.5,10.0,26.666666666666693,8.449999999999998
220,0,21.6,42.76,21.426666666666698,40.86,21.7,44.1135714285714,22.5,42.8266666666667,19.15,56.3561111111111,3.93,92.13333333333327,18.345555555555602,37.4294444444444,20.2,45.9294444444444,18.39,48.1633333333333,4.633333333333329,759.533333333333,80.0,4.66666666666667,29.0,1.4
220,0,21.73,43.0,21.5,41.0,21.7,43.982222222222205,22.39,42.5,19.1,56.1572222222222,4.03,90.82666666666668,18.39,37.2166666666667,20.177777777777802,45.6916666666667,18.39,47.9633333333333,4.8,759.6,78.5,5.0,29.0,1.3
220,0,22.2,45.6666666666667,21.6333333333333,42.59,21.79,44.1594444444444,22.29,42.0,19.1,55.29,5.93333333333333,71.5333333333333,18.8127777777778,35.1083333333333,20.29,42.8066666666667,18.6,46.2,6.01666666666667,760.033333333333,66.5,8.0,40.0,0.116666666666667
220,10,22.39,42.8266666666667,21.1,42.09,22.0,44.59,21.79,41.03,19.016666666666698,54.45,5.4,90.4233333333333,19.088888888888896,34.58,21.345555555555602,43.3694444444444,18.6,44.2,4.9,760.7999999999998,87.0,6.0,40.0,2.9
220,10,20.89,46.3633333333333,20.066666666666695,43.133333333333304,22.4094444444444,45.475,20.5,42.6566666666667,18.588888888888896,52.715,7.866666666666669,98.43333333333328,18.177777777777802,39.2055555555556,20.345555555555602,45.120555555555605,18.2,45.06,7.46666666666667,761.3166666666668,95.1666666666667,5.3333333333333295,30.0,6.7
220,10,22.79,50.6633333333333,22.5,44.133333333333304,22.29,47.09,20.2,50.76,18.72,56.925555555555604,10.0,92.1566666666667,18.5,44.2,20.78,51.62,18.6,48.4,9.51666666666667,759.95,91.1666666666667,5.3333333333333295,26.3333333333333,8.13333333333333
220,30,21.29,44.423333333333304,20.29,42.4,23.963333333333296,43.063333333333304,21.39,42.933333333333294,18.828888888888898,53.868333333333304,8.22666666666667,70.1333333333333,19.5,36.0094444444444,21.9755555555556,44.5933333333333,19.0,42.79,8.099999999999998,739.7999999999998,69.0,10.0,26.0,2.6
220,0,21.29,43.23,20.5,41.9666666666667,22.1666666666667,41.433333333333294,20.0,42.933333333333294,19.89,46.1511111111111,5.96666666666667,88.4,18.78,37.59,21.29,50.05,19.066666666666695,46.43,5.0833333333333295,733.833333333333,96.3333333333333,2.3333333333333295,63.0,4.5833333333333295
220,0,21.79,43.545,20.5,43.1266666666667,23.1,42.97,19.79,42.5,19.89,47.4055555555556,5.93333333333333,93.8666666666667,18.7,37.7,22.1055555555556,47.66722222222221,19.0,45.0,4.93333333333333,729.333333333333,98.1666666666667,4.0,28.8333333333333,4.65
220,0,22.1,43.726666666666695,21.1666666666667,42.2666666666667,22.426666666666698,41.36,19.6,41.9,19.7,49.2,4.26,92.8333333333333,18.7,37.087777777777795,22.79,46.0394444444444,19.0,44.1266666666667,3.9333333333333296,731.266666666667,95.6666666666667,7.0,54.0,3.2666666666666706
220,0,20.6,42.1,19.426666666666698,39.6633333333333,21.426666666666698,40.3266666666667,19.2,38.8266666666667,18.408333333333296,50.3494444444444,4.656666666666669,89.0933333333333,19.588888888888896,33.575,22.3483333333333,41.335,18.6,39.7,4.8,741.766666666667,70.6666666666667,5.66666666666667,40.0,-0.2
220,0,20.1,42.3666666666667,18.29,42.5,21.533333333333296,39.09,18.5,39.73,18.5,52.0644444444444,4.6233333333333295,85.73,18.677777777777802,34.07333333333331,21.755,44.0055555555556,18.29,38.95,2.9666666666666694,734.2,93.0,5.0,63.0,1.93333333333333
220,20,20.426666666666698,39.53,19.29,38.29,21.88,39.495,19.1,36.7,17.6,50.565,5.94833333333333,54.5133333333333,19.825,29.926666666666698,21.15,36.115,18.05,39.9316666666667,5.3333333333333295,760.2,60.6666666666667,7.3333333333333295,40.0,-1.76666666666667
220,0,21.0,39.3266666666667,19.6,38.29,22.2225,38.925,18.89,35.59000000000001,17.29,45.428571428571395,8.099999999999998,60.3633333333333,19.856666666666698,29.89,20.79,36.76428571428569,17.934,41.4,7.383333333333329,760.2999999999998,66.8333333333333,5.0,30.8333333333333,1.46666666666667
220,0,21.926666666666698,41.9666666666667,21.0,40.53,23.1,44.014,18.26,45.06,17.6,53.554,10.69,85.68999999999998,17.7,39.79,20.823333333333295,48.3,17.7,44.3333333333333,10.0833333333333,754.7999999999998,86.0,6.1666666666666705,38.16666666666669,7.8
220,0,20.6,42.73,19.066666666666695,43.5,21.2,41.29,21.656666666666695,41.53,18.7,50.9,5.3333333333333295,87.76333333333329,18.89,38.76,20.6666666666667,45.06,18.5,43.1942857142857,5.4,755.5499999999998,88.5,4.16666666666667,29.166666666666693,3.55
220,20,21.356666666666698,43.49,19.76,42.363333333333294,21.1,41.2,22.0,39.5,18.6,49.9,6.326666666666671,88.3633333333333,19.2,35.195,20.39,41.26,18.56,41.2,6.23333333333333,757.1833333333329,74.1666666666667,5.5,40.0,1.86666666666667
220,20,21.0,39.5,19.5,38.6933333333333,23.2,37.8266666666667,22.2,35.6633333333333,17.89,47.036,4.43333333333333,77.0,19.39,29.725714285714304,20.533333333333296,35.56,18.2,38.1,4.6,756.733333333333,70.3333333333333,2.0,36.0,-0.4
220,0,20.6,37.5,19.5,36.2,21.1333333333333,38.56,20.5,33.9,18.0,46.97142857142861,7.3333333333333295,25.366666666666696,20.5571428571429,29.197142857142897,22.1,36.56666666666669,18.1,39.245,6.36666666666667,750.766666666667,49.3333333333333,6.6666666666666705,40.0,-3.6333333333333298
220,0,20.356666666666698,33.1566666666667,19.29,32.7,21.856666666666698,38.223333333333294,19.5,32.0,17.1,48.26,5.43333333333333,30.593333333333298,20.823333333333295,26.79,21.29,33.1566666666667,18.2,39.4975,5.3333333333333295,762.5,52.0,6.6666666666666705,32.0,-3.8333333333333295
220,0,21.2,41.223333333333294,20.066666666666695,36.8333333333333,20.7,37.6966666666667,19.89,35.9666666666667,18.0,45.09,4.4,73.8333333333333,18.89,31.23,21.7,39.59,18.323333333333295,39.36,3.53333333333333,742.6833333333329,90.0,5.5,40.0,2.05
220,0,21.7,39.283333333333296,20.0,38.3685714285714,20.6875,37.8,21.0714285714286,34.5642857142857,17.945,44.94375,7.07875,53.8075,20.39,29.28,22.085714285714303,37.0128571428571,18.7,41.2385714285714,6.85,749.266666666667,67.0,3.6666666666666705,40.0,1.13333333333333
220,10,20.29,38.3,18.1333333333333,40.1566666666667,20.823333333333295,36.29,18.29,36.8266666666667,18.033333333333296,47.53,2.43333333333333,61.0666666666667,18.7,29.033333333333296,21.6666666666667,36.76,18.2,35.8266666666667,2.3333333333333295,743.6666666666669,83.3333333333333,2.66666666666667,40.0,-0.233333333333333
220,0,21.0,40.23,19.6,38.4666666666667,22.426666666666698,39.4666666666667,18.29,35.20000000000001,17.39,49.09,5.39666666666667,75.56,18.0,30.6333333333333,19.73,37.29,17.6,36.7,4.0833333333333295,749.116666666667,79.8333333333333,3.8333333333333295,40.0,0.866666666666667
220,0,21.463333333333296,39.4666666666667,19.963333333333296,38.1333333333333,23.1333333333333,38.49,18.39,34.29,17.39,49.2,5.8333333333333295,75.7266666666667,18.6,29.23,20.1,36.1633333333333,17.79,36.9666666666667,3.7666666666666706,749.5,78.1666666666667,2.66666666666667,36.66666666666669,0.3
220,0,19.76,38.1266666666667,18.926666666666698,37.02666666666669,20.2,36.29,19.1,35.70000000000001,17.5,44.5,8.93333333333333,82.5233333333333,18.463333333333296,31.533333333333296,19.6333333333333,38.09,17.7,37.73,6.4,757.2999999999998,71.0,3.0,40.0,1.4
220,30,21.1,35.9,19.6,34.1333333333333,20.39,35.79,21.2,32.6333333333333,17.79,44.2,10.59,19.2233333333333,20.856666666666698,29.426666666666698,22.575,36.3175,18.2,40.23,9.55,759.7999999999998,52.0,1.5,23.0,0.0
220,0,20.29,34.645,20.79,33.1633333333333,21.79,36.8333333333333,20.2,32.4666666666667,18.1,45.0666666666667,3.9666666666666694,48.533333333333296,20.5,28.23,21.6,33.9666666666667,19.39,38.7,3.4,768.6833333333329,75.5,5.16666666666667,57.5,-0.533333333333333
220,0,21.6,36.39,20.7,35.26,22.6666666666667,39.6933333333333,21.0,33.56,18.1,46.6633333333333,5.8333333333333295,31.56,22.0,26.6333333333333,22.0,31.956666666666695,19.533333333333296,38.2,5.4,767.9,63.1666666666667,6.8333333333333295,26.5,-1.13333333333333
220,0,21.926666666666698,34.03,20.033333333333296,32.46333333333331,23.533333333333296,36.6633333333333,20.926666666666698,31.823333333333295,18.1,44.06,7.3333333333333295,27.4966666666667,23.033333333333296,25.5,22.5,30.86,19.7,37.79,7.2,767.2,57.0,5.5,27.5,-0.8
220,0,20.7,35.59000000000001,16.73,41.863333333333294,21.533333333333296,35.23,19.6666666666667,33.1633333333333,19.2,40.6666666666667,-1.56666666666667,64.3333333333333,20.29,27.7933333333333,21.6333333333333,39.56666666666669,19.39,39.09,-0.9,766.0,90.6666666666667,2.0,60.3333333333333,-2.2333333333333294
220,20,21.533333333333296,36.0,19.79,37.53,22.1,34.59,21.963333333333296,34.5,18.5,43.29,8.03333333333333,28.366666666666696,19.2,28.823333333333295,22.79,36.79,19.356666666666698,34.9,6.75,762.15,68.5,3.5,24.0,1.3
220,0,22.6,36.4666666666667,21.0,36.7675,22.6,35.56,20.2,34.8633333333333,19.43,43.8933333333333,9.06666666666667,28.6333333333333,19.1,30.0,23.89,36.79,19.566666666666695,37.0,7.7,760.7,71.0,4.0,40.0,2.8
220,10,22.0,38.6566666666667,21.1,37.6266666666667,22.5,37.4,21.29,38.5,20.066666666666695,43.633333333333304,10.93,20.263333333333296,20.7,31.463333333333296,23.823333333333295,37.23,20.29,36.86,10.4666666666667,753.1666666666669,64.0,2.0,40.0,3.9333333333333296
220,10,22.2,38.59,21.2,38.463333333333296,22.625,37.5225,21.2,38.2,20.6,54.0266666666667,9.293333333333328,32.9666666666667,20.7,32.06666666666669,24.0,37.8975,20.29,37.3333333333333,10.0833333333333,753.233333333333,64.6666666666667,2.3333333333333295,40.0,3.7333333333333294
220,10,21.76,46.53,20.53,47.6966666666667,23.856666666666698,43.2,21.0,44.79,20.39,50.29,13.696666666666701,47.36,20.79,39.59,23.0,48.4333333333333,20.5,45.29,10.4,749.833333333333,89.0,5.66666666666667,32.66666666666669,8.599999999999998
220,0,20.89,41.29,18.6666666666667,45.03,22.5,38.4,20.6,39.0,20.823333333333295,76.46666666666668,6.692916666666671,47.3520833333333,20.89,35.96,21.1333333333333,38.79,21.89,39.02666666666669,4.9,752.366666666667,87.6666666666667,5.66666666666667,28.666666666666693,3.0
220,0,22.6333333333333,41.5,22.6,38.53,23.323333333333295,39.2,23.2,38.5,21.2514285714286,43.147142857142896,15.2633333333333,8.29333333333333,22.2675,34.59,22.678,40.076,21.2,41.09,12.4,751.2999999999998,56.0,3.0,40.0,3.8
220,20,22.0,45.366666666666696,19.6,48.8333333333333,25.0,42.1333333333333,22.0,41.6,20.5,51.4,10.0,61.29,21.028571428571396,37.52571428571431,22.79,46.134,20.79,45.9,9.66666666666667,747.833333333333,92.0,4.66666666666667,28.3333333333333,8.43333333333333
220,0,22.39,45.4633333333333,20.29,48.9333333333333,24.963333333333296,39.6633333333333,22.1,41.29,20.5,51.4,12.34,46.078,21.042857142857095,37.337142857142894,22.571428571428598,44.59,20.79,45.826666666666696,10.35,748.2999999999998,86.6666666666667,5.8333333333333295,30.8333333333333,8.18333333333333
220,0,22.5,45.44,21.89,42.6333333333333,25.066666666666695,41.2666666666667,22.1,40.196,20.89,47.09,12.49,9.96,21.39,33.2,23.7,42.49,21.1,42.1266666666667,10.833333333333302,747.333333333333,69.3333333333333,4.66666666666667,35.66666666666669,5.3333333333333295
220,20,22.89,38.6633333333333,21.1666666666667,37.4933333333333,22.73,36.79,22.405714285714303,36.47,20.7,46.29,9.6,14.926666666666701,21.89,28.1,23.29,37.5,21.0,39.79,9.35,756.7999999999998,68.0,7.5,40.0,3.65
220,0,22.533333333333296,38.02666666666669,23.1,34.6266666666667,26.6,40.0,23.39,34.9,20.5,42.4,14.89,4.06666666666667,21.79,31.7,21.926666666666698,38.03,20.5,38.2,10.8,759.7999999999998,70.0,5.0,24.0,5.4
220,0,21.39,36.29,19.34,38.79,22.79,34.2,21.7,33.79,20.533333333333296,49.76,5.82333333333333,51.9233333333333,21.542857142857095,31.8614285714286,23.1,37.5,20.39,36.59,4.85,758.0,85.0,4.0,34.5,2.45
220,0,20.7,37.0,17.96,40.9,21.6,35.4666666666667,20.39,34.59,19.5,46.5,3.0666666666666695,55.23,20.26,30.6666666666667,22.1,39.8266666666667,19.5,37.6333333333333,2.36666666666667,748.0666666666668,87.5,5.0,38.16666666666669,0.45
220,0,20.2,37.7,18.6333333333333,39.59,23.46,38.363333333333294,19.5,36.0,18.7,40.7,8.599999999999998,38.39,19.0,32.5,20.5,38.2,18.6,36.59,7.849999999999999,755.2,89.0,4.0,34.5,6.1
220,0,21.426666666666698,39.06,20.033333333333296,38.0,24.1633333333333,37.363333333333294,19.7,38.1333333333333,18.79,41.59,8.92666666666667,37.7966666666667,19.0,32.8266666666667,20.356666666666698,38.4,18.6,36.79,7.666666666666669,755.533333333333,83.3333333333333,4.0,40.0,4.93333333333333
220,0,21.566666666666695,39.1333333333333,20.1,38.0,24.29,37.23,19.6333333333333,37.933333333333294,18.79,41.6266666666667,9.1,40.533333333333296,19.0,32.79,20.356666666666698,38.4,18.6,36.79,7.75,755.6,81.0,4.5,40.0,4.6
220,0,22.463333333333296,36.7,21.6,32.59,22.6,34.8266666666667,21.39,35.425,19.89,40.5,14.426666666666701,1.0,19.463333333333296,27.066666666666695,23.066666666666695,37.49666666666669,19.6666666666667,37.2,13.75,765.45,39.0,4.0,40.0,0.05
220,0,26.1,43.2,26.89,38.0,28.952857142857095,38.8257142857143,25.7,42.29,24.29,46.7233333333333,23.8566666666667,1.0,25.73,37.93,25.1285714285714,43.34285714285709,24.5,42.8685714285714,23.1,747.866666666667,45.0,6.3333333333333295,40.0,10.5666666666667
220,0,23.463333333333296,37.1333333333333,21.954,38.76,24.6,36.59,23.5,34.3333333333333,23.272,39.918,8.86333333333333,28.0633333333333,23.7,30.8,24.29,36.723333333333294,23.071428571428598,37.7,5.633333333333329,761.266666666667,83.8333333333333,2.8333333333333295,40.0,3.06666666666667
220,0,23.943428571428598,49.363714285714295,25.1,43.5009523809524,26.163619047619,43.43523809523809,23.9708823529412,46.1176470588235,22.786764705882398,50.973897058823496,24.1029411764706,1.0,23.564489795918398,43.0077142857143,23.6114285714286,49.78571428571429,23.0457142857143,46.7745714285714,21.5,755.0,57.0,7.0,40.0,12.6
220,0,24.048857142857095,49.035428571428604,25.1,43.388571428571396,26.193238095238105,43.21047619047621,23.995,46.0,22.825,50.98375,24.25,1.0,23.6261224489796,42.8824285714286,23.662857142857092,49.671428571428606,23.0514285714286,46.7351428571429,21.7,754.9333333333329,56.6666666666667,7.0,40.0,12.666666666666698
220,0,24.4705714285714,47.72228571428571,25.1,42.93904761904761,26.3117142857143,42.3114285714286,24.091470588235303,45.5294117647059,22.977941176470605,51.0231617647059,24.8382352941176,1.0,23.872653061224497,42.381285714285696,23.8685714285714,49.21428571428571,23.074285714285697,46.577428571428605,22.5,754.466666666667,52.0,7.0,40.0,12.066666666666698
220,0,24.4763636363636,52.7617272727273,23.5252252252252,52.0947147147147,27.3082727272727,46.4463636363636,23.785585585585604,48.887207207207204,22.6941441441441,54.152815315315294,19.1511711711712,43.4733333333333,23.6112612612613,46.0300225225225,24.7535454545455,53.9118181818182,23.257181818181802,50.5363636363636,15.2,750.15,94.5,3.5,40.0,14.3
220,0,23.6,42.8,27.6857142857143,33.5128571428571,26.1633333333333,42.06,24.2,41.3266666666667,21.39,49.7233333333333,19.8,1.0,23.2,38.678,23.39,44.73,22.6,44.29,15.833333333333302,757.2999999999998,76.6666666666667,1.0,61.0,11.566666666666698
220,0,24.823333333333295,47.79,26.6285714285714,40.09,28.6333333333333,43.06,24.5,44.7225,22.7,52.76,24.0666666666667,1.0,23.89,43.2,23.79,48.73,23.1,46.4,20.55,756.1,63.5,1.0,44.5,13.35
220,0,25.39,47.6566666666667,26.6,41.036,28.2,42.03,24.6,45.76,22.79,53.2,26.0666666666667,1.0,23.89,43.5,23.823333333333295,49.29,23.1,46.53,21.7,755.9,59.3333333333333,1.66666666666667,22.666666666666693,13.4
220,0,25.426666666666698,46.06,26.0,41.7,28.0,40.76,24.7,45.4,23.2,52.06,26.53,1.0,24.39,44.36857142857139,24.356666666666698,51.3333333333333,23.2,46.7,22.9,755.35,55.0,2.5,22.5,13.3
210,20,20.0,42.53,18.99,42.47181818181821,19.79,44.59,19.2,42.6266666666667,17.6,50.79,6.09,77.995,18.1,38.045,18.6,45.9,17.1,43.145,6.133333333333329,744.366666666667,78.3333333333333,7.0,32.66666666666669,2.56666666666667
210,30,19.39,41.59,18.89,40.4,19.29,42.1633333333333,18.6,40.3725,17.893333333333302,75.0333333333333,1.79,79.0966666666667,18.323333333333295,37.933333333333294,19.79,44.9333333333333,16.79,40.03,3.11666666666667,756.966666666667,88.1666666666667,4.66666666666667,29.0,1.33333333333333
210,0,20.36,45.1933333333333,19.8925,40.3725,22.066666666666695,46.9333333333333,18.963333333333296,42.43,17.1,53.2,3.43333333333333,95.76,17.39,37.933333333333294,18.0,44.79,17.1,46.1266666666667,3.7666666666666706,748.4,89.3333333333333,5.66666666666667,40.0,2.16666666666667
210,0,20.566666666666695,44.726666666666695,20.066666666666695,40.29,22.23,46.063333333333304,18.89,42.1566666666667,17.1,53.2,3.43333333333333,95.8333333333333,17.39,37.933333333333294,18.0,44.79,17.1,46.26,3.9833333333333294,748.35,88.6666666666667,5.8333333333333295,40.0,2.28333333333333
210,0,21.2,39.03,20.89,38.075,20.5,40.2,20.152469135802505,40.4279012345679,17.7,51.59,4.763333333333329,73.7933333333333,17.79,36.57875,18.39,43.1982352941177,17.29,42.2333333333333,4.0,755.0,86.6666666666667,8.0,50.3333333333333,1.9666666666666697
210,20,23.1666666666667,38.1633333333333,22.1,37.79,21.89,41.7,21.3,40.53,18.79,51.29,1.245,96.5,19.89,36.6633333333333,21.29,42.0,17.7,39.9,0.583333333333333,764.75,97.1666666666667,2.16666666666667,24.0,0.166666666666667
210,10,19.1,39.2666666666667,17.7,39.963333333333296,18.76,38.73,17.815,37.4,16.29,54.7,-3.804444444444441,83.3572222222222,18.765,31.745,19.857222222222198,40.8255555555556,16.76,38.09,-2.11666666666667,757.733333333333,83.8333333333333,1.0,27.3333333333333,-4.48333333333333
210,40,18.73,41.2666666666667,18.323333333333295,39.2333333333333,19.6666666666667,43.79,16.2,37.3333333333333,16.4416666666667,49.432777777777794,0.8,96.62333333333329,16.1,31.79,20.225,40.643888888888895,15.4175,36.1475,0.1,761.2,90.0,1.0,56.0,-1.3
210,10,19.7,38.52666666666669,19.29,37.53,19.29,39.7666666666667,19.8,37.43,17.8744444444444,65.32,0.9,96.9,16.1,31.89,20.1277777777778,41.120555555555605,15.89,41.1633333333333,0.3,761.5,89.5,2.0,61.0,-1.25
210,10,17.1,43.4,16.2,43.76,17.6,41.7,15.263333333333302,43.0266666666667,15.475555555555598,49.175555555555604,5.69,99.9,15.68,38.58,16.5,46.4222222222222,15.1,43.0,5.6,768.4,100.0,4.0,15.0,5.6
210,10,21.79,63.36,21.23,43.2333333333333,21.7,47.2,20.963333333333296,41.1633333333333,17.6666666666667,56.675,2.86333333333333,96.83,16.89,39.504444444444395,20.6,48.29,16.29,44.3725,3.6,754.2999999999998,86.5,3.0,33.5,1.55
210,20,21.29,41.033333333333296,20.6333333333333,39.8966666666667,20.6,42.79,19.89,42.29,17.5,51.617777777777796,7.43333333333333,99.9,16.89,40.4,19.445,51.2972222222222,16.79,46.09,6.6,753.5,92.0,5.0,40.0,5.4
210,20,23.2,48.0933333333333,22.79,43.7233333333333,22.53888888888889,45.317222222222206,20.6666666666667,48.9,19.698888888888895,77.9572222222222,8.39,93.46666666666668,18.396111111111104,41.2983333333333,21.51111111111109,49.6377777777778,18.5,47.06,8.26666666666667,764.1666666666669,88.6666666666667,2.66666666666667,40.0,6.5
210,0,22.23,45.2933333333333,21.53,41.6566666666667,22.463333333333296,41.4,19.6,41.7,19.65,49.145,3.73,92.53,18.688888888888897,36.6966666666667,22.878888888888895,45.3805555555556,19.0,43.9333333333333,3.56666666666667,731.833333333333,95.3333333333333,6.0,47.0,2.8333333333333295
210,20,21.033333333333296,42.79,20.356666666666698,42.06666666666669,20.463333333333296,41.6633333333333,20.323333333333295,42.59,18.666111111111103,52.83,7.59,94.3,19.78,36.8694444444444,22.616666666666692,43.345,18.6333333333333,41.03,5.65,748.7,86.6666666666667,3.6666666666666705,40.0,3.5166666666666706
